depth_mm,f_mhz,P_mpa,DC,eta,t_first_hr,n_sessions,spacing_hr,mean_gm2_day365,std_gm2_day365,reduction_pct
43.3486,0.5190,0.3349,0.01264,0.44174,39.537,1,48.975,41.3286,23.6300,68.4476
22.9588,0.8405,0.2254,0.01983,0.52432,55.643,3,48.906,45.7086,25.0356,65.1037
59.6894,0.9863,0.1894,0.02285,0.28940,0.755,5,39.567,29.2153,22.3267,77.6955
55.4333,0.5705,0.4035,0.00477,0.16942,8.240,2,77.511,40.0935,22.7535,69.3906
23.2904,0.9835,0.4994,0.01636,0.65258,36.744,2,20.251,38.2998,25.3265,70.7599
28.5055,0.9856,0.2245,0.01912,0.45580,62.624,5,83.617,28.6771,11.2853,78.1064
20.1325,1.0142,0.4109,0.01050,0.40500,27.931,2,22.725,41.5266,23.4750,68.2964
32.7326,0.5681,0.2484,0.01465,0.42789,76.635,4,68.193,30.9368,6.2189,76.3813
49.7460,0.7770,0.1856,0.01631,0.29259,84.999,4,80.134,48.1666,18.1538,63.2271
41.0025,0.6359,0.3565,0.00544,0.18997,22.304,1,90.966,38.8927,17.8621,70.3073
39.0282,0.5818,0.3099,0.00546,0.18114,80.816,3,74.149,38.9411,15.5516,70.2704
35.5176,0.5477,0.3553,0.00386,0.14243,91.704,1,36.056,44.1926,19.0309,66.2611
59.8450,0.4410,0.4160,0.02017,0.75202,19.679,3,48.214,28.2775,10.2019,78.4115
48.3154,1.0108,0.2727,0.01351,0.30547,26.022,4,84.731,36.2434,11.8061,72.3300
56.7784,0.9871,0.3448,0.01335,0.34023,90.602,4,74.470,39.3303,20.3758,69.9732
32.3774,0.7264,0.1537,0.00779,0.13844,62.719,3,88.500,42.5272,27.0738,67.5325
34.8931,0.8988,0.1698,0.00361,0.06411,30.529,2,76.956,39.4943,20.7299,69.8480
25.1144,0.9396,0.3733,0.01452,0.52593,71.563,5,31.511,36.6271,10.0884,72.0370
27.8839,0.8953,0.3499,0.00949,0.32893,71.255,4,52.236,48.4209,54.1960,63.0330
42.8601,0.8396,0.4205,0.00589,0.20351,57.625,4,52.361,37.7563,12.6438,71.1749
23.4522,0.9658,0.4062,0.01172,0.44273,73.291,3,63.147,25.2143,7.0351,80.7501
24.6180,0.9531,0.3615,0.00734,0.26194,61.283,2,54.117,55.1744,54.1554,57.8770
53.1931,1.0244,0.1619,0.01989,0.26214,9.508,3,55.429,36.4832,17.2273,72.1469
48.5119,0.4541,0.3928,0.02393,0.75948,84.871,3,46.171,68.9970,54.0845,47.3242
31.9932,1.0030,0.2684,0.00875,0.23381,69.325,5,55.016,35.5947,24.4632,72.8252
39.4610,0.4478,0.2736,0.00343,0.10975,66.754,5,61.759,36.9748,21.0685,71.7715
55.7453,0.8639,0.3195,0.02393,0.52428,20.309,5,51.856,30.3463,14.5549,76.8321
59.7395,0.9175,0.2889,0.01293,0.29000,91.631,3,36.537,36.3319,13.5424,72.2624
43.2196,0.5021,0.3190,0.00655,0.22405,45.593,3,74.320,42.3582,20.1266,67.6615
21.7846,0.8478,0.4550,0.01902,0.76874,9.786,5,70.714,34.9997,14.4879,73.2794
31.8386,0.8537,0.4283,0.00798,0.29756,64.628,1,64.592,54.5146,27.3346,58.3808
39.8538,0.4761,0.3578,0.01066,0.39746,11.371,3,53.883,27.2181,17.9352,79.2203
47.5590,0.9904,0.4900,0.01886,0.62920,10.251,2,95.083,35.9732,14.6760,72.5362
22.9665,1.0754,0.2729,0.01171,0.34200,87.600,5,46.582,34.3448,18.3477,73.7794
48.2072,0.8294,0.1875,0.01144,0.20361,24.182,3,70.319,93.9584,169.7773,28.2674
57.1201,0.9254,0.2769,0.02371,0.44112,2.971,1,44.580,28.2270,13.5219,78.4501
39.6669,0.7906,0.4275,0.02183,0.72281,22.474,5,47.897,44.4900,25.7750,66.0341
53.0128,1.0450,0.2291,0.01150,0.20565,36.955,3,48.944,30.9593,10.0816,76.3641
35.8354,1.0769,0.2717,0.02213,0.50238,54.379,4,89.323,54.7088,32.8227,58.2325
55.7788,0.9381,0.1794,0.01396,0.20726,92.114,4,6.287,52.1992,31.5601,60.1485
50.2206,0.6969,0.3259,0.00850,0.25921,11.772,5,22.803,36.9792,17.4922,71.7682
32.4127,0.7286,0.4553,0.01803,0.70480,45.986,4,36.485,32.7417,16.6853,75.0033
26.6011,0.8030,0.4662,0.01618,0.64502,21.187,4,47.260,58.4836,20.5640,55.3506
47.5200,1.0525,0.4736,0.00818,0.26291,29.326,4,90.069,39.5822,31.5242,69.7809
38.8832,0.9132,0.2900,0.02409,0.55118,21.916,3,55.055,37.4807,18.7803,71.3853
42.4602,0.8304,0.2663,0.00456,0.11782,55.076,3,68.511,38.2199,22.6079,70.8209
25.0360,0.7846,0.4126,0.02281,0.78042,74.680,2,93.447,36.7391,19.0663,71.9515
41.4079,0.9668,0.2330,0.02221,0.43292,22.732,2,59.466,35.4191,20.3949,72.9592
21.7701,0.9612,0.2077,0.01976,0.47505,93.766,1,89.283,44.3994,36.1709,66.1032
42.9586,0.4987,0.4690,0.00542,0.21799,28.718,3,9.418,33.2133,15.7255,74.6433
29.7207,0.7587,0.4852,0.01869,0.74614,17.866,3,57.058,31.5857,15.4567,75.8858
44.5725,0.6333,0.2788,0.02468,0.58167,27.839,2,60.191,49.3783,20.8115,62.3021
52.8062,1.0955,0.3946,0.00518,0.14155,55.325,2,78.996,43.6145,17.8720,66.7024
41.5956,0.8008,0.3184,0.00672,0.20388,53.799,1,51.126,37.6680,19.4101,71.2423
46.2275,1.0448,0.4733,0.01730,0.56382,50.767,4,34.204,44.0096,18.9309,66.4008
43.6373,0.5971,0.1577,0.01126,0.20059,95.977,2,75.046,48.0116,22.7620,63.3455
21.5008,1.0611,0.2694,0.00823,0.24282,76.471,1,58.556,42.8367,23.2709,67.2962
20.3718,0.6706,0.4486,0.00448,0.18688,48.840,1,12.578,31.7725,18.3089,75.7433
58.1338,0.7457,0.4188,0.02379,0.65283,10.563,1,13.887,36.8131,11.4296,71.8950
38.0196,0.6785,0.4330,0.00335,0.12733,2.094,5,79.294,30.5414,14.8599,76.6831
58.7352,1.0189,0.2477,0.01290,0.23657,55.874,5,20.075,41.6508,13.6428,68.2017
24.0216,0.8643,0.2972,0.01115,0.36299,50.086,5,75.661,47.3893,24.0358,63.8206
41.3116,0.6454,0.1714,0.01482,0.28261,7.751,5,61.645,32.4797,13.3718,75.2033
44.9375,0.5049,0.4735,0.01488,0.59429,36.009,4,63.918,47.6035,23.6784,63.6570
29.7598,0.7417,0.2586,0.01291,0.37447,86.243,5,36.027,39.9789,19.3005,69.4781
46.2513,0.8100,0.3820,0.02233,0.65354,68.162,5,15.935,42.2777,34.1482,67.7231
57.7313,0.6133,0.2434,0.02448,0.48223,79.805,5,86.836,37.8888,19.8777,71.0738
40.8970,0.8257,0.3864,0.01595,0.54062,10.922,5,25.432,39.8193,20.4271,69.5999
58.9474,0.9762,0.2850,0.01599,0.34289,51.437,4,71.246,58.2627,25.0888,55.5192
59.8139,0.8378,0.2782,0.00572,0.13125,91.665,1,71.411,35.0469,16.8755,73.2434
30.2126,0.7852,0.2613,0.02489,0.57427,26.565,4,82.619,26.1246,12.8231,80.0551
49.4735,0.5884,0.3887,0.02052,0.71249,4.223,2,66.599,22.8263,13.9268,82.5733
43.5983,1.0615,0.4816,0.02407,0.66590,67.021,5,20.615,37.8187,21.7783,71.1273
50.8127,0.4232,0.3515,0.01437,0.52168,24.456,5,34.351,54.5353,25.3533,58.3649
29.9847,0.9778,0.4870,0.00899,0.34138,72.315,2,31.559,40.8011,23.2712,68.8503
25.5867,0.9086,0.4580,0.00559,0.21870,83.935,5,46.065,36.3479,13.3148,72.2501
55.4841,0.9182,0.1910,0.00812,0.12970,42.726,1,82.982,50.8250,31.7293,61.1976
32.7807,0.4051,0.3795,0.00573,0.22924,51.854,2,15.214,33.8416,17.9906,74.1636
31.8227,0.6559,0.3651,0.02350,0.73792,79.872,5,49.523,44.1352,21.7823,66.3049
55.5430,0.6731,0.2624,0.00549,0.13818,80.615,2,69.425,36.5223,24.9793,72.1170
43.4427,0.8145,0.1715,0.01829,0.31538,6.979,3,15.829,31.5048,12.9859,75.9476
50.9695,1.0483,0.3710,0.00469,0.12887,52.227,4,59.438,35.2163,13.5440,73.1141
39.8817,1.0154,0.3806,0.00813,0.25616,59.044,4,81.601,39.3407,13.7714,69.9653
48.1780,0.6355,0.3581,0.01913,0.64488,87.024,4,75.064,34.8436,20.1225,73.3986
54.1942,0.9848,0.3821,0.00511,0.14368,38.942,3,33.906,45.4933,29.8521,65.2680
45.7623,0.9013,0.3937,0.00351,0.11226,46.535,3,19.520,37.5697,26.1743,71.3174
29.5521,0.5197,0.4499,0.02295,0.82830,4.821,4,72.099,23.3569,16.6017,82.1681
35.2389,0.4446,0.3034,0.02291,0.69957,22.845,5,65.602,34.2928,15.6562,73.8191
54.5912,0.6667,0.2882,0.02014,0.54983,3.236,2,14.009,32.3268,11.7331,75.3201
38.6792,0.7944,0.1732,0.01132,0.20742,48.756,2,79.163,36.1796,18.6927,72.3786
28.0417,0.6930,0.4527,0.01768,0.71086,22.336,2,37.605,38.7080,20.0099,70.4483
58.1478,0.6221,0.3816,0.00333,0.11091,33.356,3,60.317,38.9895,20.0393,70.2334
53.1504,0.5608,0.2740,0.02093,0.56668,10.793,1,82.736,27.1951,16.8931,79.2378
23.0171,0.7637,0.3170,0.00551,0.19307,66.485,5,40.332,25.0648,6.7090,80.8642
48.6952,0.9327,0.2085,0.01305,0.24030,63.269,4,60.778,46.2615,43.1079,64.6816
31.2994,0.9653,0.3495,0.01701,0.56120,20.060,5,84.821,29.4214,15.1879,77.5382
46.0098,0.7334,0.3844,0.01994,0.67670,63.310,2,38.633,32.3690,9.2034,75.2878
27.4812,0.6905,0.3451,0.01483,0.53998,19.323,4,34.284,44.8722,25.0313,65.7423
27.0947,0.5801,0.2535,0.00783,0.23906,7.111,2,28.176,49.6365,31.2155,62.1049
47.6940,0.5052,0.4539,0.01821,0.71322,30.470,1,67.468,36.3253,18.4000,72.2674
44.8697,1.0911,0.4055,0.02492,0.60310,33.289,3,51.351,45.0671,26.7566,65.5934
30.7661,1.0669,0.3026,0.01581,0.46034,67.524,5,55.295,42.7125,26.7316,67.3911
42.0864,0.5358,0.2939,0.00627,0.20100,57.526,3,14.310,49.2166,39.2341,62.4255
23.1386,0.6487,0.4184,0.02120,0.81280,60.694,3,22.528,44.2347,28.5515,66.2289
29.7419,0.8154,0.4670,0.01173,0.45866,58.368,5,88.794,41.0516,13.4732,68.6591
30.9538,0.5616,0.2678,0.01033,0.32440,93.450,1,92.951,34.6967,21.6621,73.5107
25.2518,0.7167,0.2488,0.01141,0.33382,86.240,2,81.112,61.2360,18.1969,53.2493
37.1901,0.6844,0.2063,0.01504,0.34490,32.875,3,10.856,28.5786,18.2647,78.1817
58.4674,0.6419,0.2676,0.01187,0.30385,75.102,4,66.932,33.6132,24.6240,74.3380
29.8533,0.8919,0.1689,0.01629,0.30368,68.490,3,32.779,57.2098,50.7759,56.3231
33.2716,0.5323,0.4873,0.01692,0.70107,73.760,3,16.502,41.5849,18.1140,68.2520
41.3547,1.0241,0.3743,0.00661,0.20267,39.795,3,51.734,52.4491,38.5231,59.9577
23.9349,0.7272,0.3882,0.00359,0.13971,75.140,1,60.242,47.3960,30.3054,63.8155
23.4240,0.8797,0.3196,0.01510,0.51658,31.620,4,47.948,28.8764,16.7967,77.9543
37.9415,0.4079,0.1710,0.01281,0.27653,58.401,1,34.347,45.6283,28.5877,65.1650
43.6727,0.8123,0.3297,0.00598,0.18192,19.644,1,51.649,34.6921,22.1255,73.5143
33.4504,0.4285,0.2395,0.00648,0.19217,67.651,1,14.891,34.7952,17.3306,73.4356
39.0513,1.0301,0.3871,0.01392,0.44348,85.325,3,25.830,44.0466,34.1497,66.3725
39.8046,0.8626,0.1587,0.00839,0.13606,18.679,2,79.874,53.4129,46.9229,59.2218
53.2916,1.0681,0.3790,0.01497,0.40278,78.927,1,39.791,53.2868,40.2563,59.3181
29.9874,0.4735,0.4366,0.01419,0.58853,79.719,3,92.639,36.4155,16.1838,72.1985
43.4797,1.0817,0.4293,0.01535,0.48456,36.146,1,55.838,45.1773,22.6932,65.5094
55.4077,0.7874,0.1826,0.02448,0.33455,40.168,5,68.085,58.4293,29.8707,55.3921
28.6468,0.5223,0.3855,0.00919,0.36432,60.190,3,70.898,38.4427,26.5642,70.6509
54.3386,0.5524,0.2261,0.01073,0.25698,59.118,1,30.059,48.4853,44.4998,62.9838
42.0680,0.9796,0.4793,0.02282,0.69298,69.469,2,56.255,39.6490,20.9320,69.7299
43.1668,0.6680,0.1636,0.01673,0.29834,2.424,5,44.330,22.1489,13.8362,83.0904
21.5236,0.6073,0.4300,0.00914,0.37956,33.912,1,8.590,37.7438,12.6556,71.1845
24.3585,0.6180,0.3616,0.01221,0.47052,82.062,2,44.561,30.9202,13.3679,76.3939
56.5464,0.4488,0.3818,0.02233,0.73192,68.671,1,29.323,33.1181,13.3426,74.7159
30.8376,0.4179,0.4279,0.01540,0.64167,23.703,3,17.075,48.3346,31.8412,63.0989
47.9143,0.8057,0.4473,0.02264,0.69469,14.648,2,27.221,41.2973,36.5222,68.4716
32.3360,0.4699,0.1941,0.01480,0.35996,48.878,2,52.790,62.9867,49.7007,51.9127
54.6398,0.7327,0.3238,0.02316,0.57774,35.779,1,16.178,31.7177,12.5065,75.7850
38.7645,0.8389,0.3390,0.01884,0.59966,47.713,5,77.483,47.3849,35.6085,63.8240
53.0994,0.9140,0.2111,0.02091,0.36030,48.377,3,37.831,45.6174,20.3647,65.1733
43.6450,0.5063,0.4229,0.00716,0.27853,47.880,3,88.961,40.5372,21.6714,69.0518
54.9786,0.7037,0.2781,0.02446,0.52073,72.173,3,75.572,45.4806,29.0985,65.2777
26.1127,0.6370,0.2659,0.00630,0.19782,15.176,4,59.498,30.0854,13.3680,77.0312
28.7057,1.0119,0.3750,0.02135,0.69174,67.687,1,47.817,37.9425,13.4269,71.0328
59.2339,0.5776,0.4809,0.01650,0.61066,66.325,4,87.581,43.6644,33.4257,66.6644
32.1168,1.0727,0.3418,0.01245,0.38810,31.033,3,44.952,54.2279,35.1570,58.5996
42.2052,0.8232,0.2170,0.00569,0.12303,49.108,4,26.975,32.5087,16.0679,75.1812
28.7667,0.9662,0.2730,0.01496,0.42463,8.499,4,57.992,28.4360,11.8626,78.2905
32.7411,0.7900,0.3367,0.02170,0.67460,44.762,4,52.193,52.6327,44.1864,59.8175
38.3365,0.4353,0.3182,0.02330,0.71443,28.072,3,12.962,39.7327,15.8192,69.6660
42.1026,1.0376,0.4120,0.00535,0.17081,2.586,3,53.167,29.5537,22.3242,77.4372
21.8912,0.8108,0.2651,0.00863,0.26620,43.635,3,39.837,50.7610,19.7592,61.2464
48.0682,1.0837,0.4107,0.01468,0.43349,89.725,4,28.356,38.4169,12.8793,70.6705
40.6184,0.7307,0.2688,0.00522,0.14467,70.896,3,41.846,36.0569,13.3910,72.4723
39.8471,0.8575,0.4185,0.00538,0.18842,70.701,4,24.134,41.0184,14.3961,68.6845
33.8932,0.7363,0.4430,0.02449,0.76824,50.689,1,70.188,43.6137,26.3267,66.7031
39.2377,1.0736,0.4605,0.01207,0.40855,48.590,5,26.306,56.3751,21.9837,56.9604
48.5935,0.6403,0.4108,0.02436,0.71677,81.109,2,20.368,43.8383,25.3651,66.5316
51.7048,0.6738,0.3220,0.00958,0.29054,25.402,2,18.837,41.2688,13.1271,68.4932
44.3532,1.0655,0.2227,0.00843,0.16061,70.163,1,84.029,39.8959,20.1080,69.5414
42.1966,1.0219,0.2126,0.01407,0.26944,80.163,2,22.943,43.9768,20.9590,66.4258
39.6906,0.4880,0.3196,0.01195,0.41752,88.394,5,8.911,40.2628,26.6227,69.2613
48.8345,0.5533,0.3178,0.01296,0.42073,39.982,3,69.215,39.6362,14.8570,69.7397
40.7747,1.0125,0.4324,0.02341,0.66630,68.827,3,17.431,56.1038,34.8529,57.1675
39.1500,0.7309,0.2208,0.02453,0.47126,92.475,2,67.375,46.1555,23.3673,64.7626
31.0622,0.5390,0.1531,0.00596,0.11412,0.105,4,51.777,48.5528,32.7762,62.9323
22.0506,0.9276,0.3345,0.01183,0.41603,26.263,2,35.338,36.3590,12.2933,72.2417
37.3307,0.6604,0.2396,0.00898,0.23831,41.049,1,91.310,35.3736,17.9750,72.9940
32.0998,0.6147,0.2692,0.00772,0.23748,3.155,4,34.582,34.3187,18.4764,73.7994
59.9158,0.9472,0.1925,0.00866,0.13048,83.888,1,12.482,33.9808,16.0730,74.0573
47.4343,1.0874,0.3374,0.02316,0.52191,12.504,1,62.153,34.6921,18.7665,73.5143
29.3296,0.9362,0.4219,0.00427,0.15764,53.198,3,65.115,48.8408,29.6450,62.7125
55.6886,0.9736,0.3426,0.00685,0.17722,42.343,2,40.921,51.1229,30.4671,60.9702
53.8931,0.9990,0.3619,0.01524,0.41096,29.145,2,44.075,31.8146,15.0913,75.7111
43.8273,0.5551,0.3909,0.02167,0.74233,12.236,3,29.350,34.5436,18.9509,73.6277
29.7658,1.0243,0.1603,0.02285,0.33924,75.583,5,65.529,37.3734,12.3684,71.4672
21.0764,0.9225,0.2726,0.01294,0.40015,77.984,3,47.536,33.7925,11.8458,74.2010
38.0656,0.4012,0.3835,0.01445,0.57215,40.576,5,87.356,38.4157,16.0100,70.6714
41.1538,0.7473,0.2917,0.02180,0.58482,31.803,3,80.103,34.3268,22.7025,73.7932
41.1782,0.6562,0.1748,0.00985,0.19033,13.491,4,62.656,63.1243,35.5549,51.8077
23.5607,0.6795,0.2235,0.01593,0.43450,0.468,1,63.753,24.6603,16.5076,81.1731
27.3062,1.0275,0.2139,0.00508,0.11563,33.106,5,21.266,40.4682,20.6545,69.1045
23.0748,0.5177,0.2417,0.01169,0.35676,72.003,2,78.827,54.5124,29.2744,58.3824
32.0103,1.0557,0.4232,0.00525,0.18419,51.574,3,64.078,28.8041,11.0054,78.0095
58.0372,0.8359,0.3389,0.00914,0.24988,13.392,1,19.733,45.4483,20.7332,65.3024
30.4376,0.8744,0.4977,0.00877,0.34169,74.175,1,62.031,46.2647,36.3252,64.6791
37.5909,0.9449,0.4557,0.01344,0.47888,62.175,5,72.577,35.0663,18.6353,73.2286
46.3756,0.4022,0.2204,0.01485,0.39299,15.680,3,56.455,31.2993,13.9829,76.1045
24.8905,0.4584,0.4425,0.02482,0.84782,69.009,3,95.207,35.2668,18.5299,73.0755
29.9656,0.9358,0.3694,0.02041,0.69384,67.636,3,67.180,35.3600,21.0834,73.0044
24.0879,0.9542,0.2059,0.00659,0.15358,39.321,5,54.557,55.6122,47.1060,57.5428
54.8080,0.5886,0.3889,0.02423,0.69501,52.220,4,89.201,37.5379,18.4300,71.3417
34.4797,0.6589,0.2015,0.02266,0.46254,15.390,1,33.978,41.4937,22.1900,68.3216
58.0729,1.0847,0.3002,0.00906,0.19038,40.798,2,41.187,49.8591,45.6111,61.9350
25.1671,0.8663,0.2853,0.01761,0.55120,71.464,5,92.151,40.7849,20.4255,68.8627
54.3781,0.9975,0.4426,0.02224,0.60469,3.814,5,77.880,36.0558,21.8158,72.4731
21.0545,0.9025,0.4336,0.00836,0.33214,53.482,3,6.127,42.6119,20.5817,67.4679
40.5079,0.8052,0.1742,0.01649,0.29735,5.085,4,64.678,31.7183,12.7383,75.7846
35.3980,0.4830,0.2414,0.00980,0.28446,69.071,2,65.220,46.2402,36.6845,64.6978
48.3936,0.4920,0.4842,0.00582,0.23207,87.252,1,69.896,30.3134,14.7793,76.8572
52.3872,0.4223,0.3225,0.00931,0.32048,85.730,5,30.776,36.1780,18.2480,72.3799
34.1009,0.7966,0.4758,0.02199,0.76972,12.762,3,42.997,29.2888,14.2268,77.6394
42.7383,0.9580,0.3047,0.01014,0.27427,38.280,5,54.398,30.7781,16.3210,76.5024
54.9868,0.9559,0.3485,0.01600,0.42623,11.731,4,64.692,35.1794,15.1332,73.1422
52.0501,0.9344,0.2753,0.00543,0.12468,7.841,2,49.938,31.0539,12.4676,76.2918
49.6411,0.4962,0.1514,0.01703,0.29805,33.843,4,82.678,42.4291,21.7468,67.6075
52.9170,0.9237,0.4530,0.02497,0.64082,56.307,5,82.477,40.8746,20.6545,68.7942
52.4649,0.4908,0.2288,0.00478,0.12139,25.221,2,77.240,39.6681,12.0395,69.7153
32.5968,0.4924,0.1652,0.00441,0.09136,37.949,4,91.757,33.4444,13.1958,74.4668
31.2503,0.6045,0.1746,0.00816,0.17231,18.349,4,91.485,42.2444,22.6322,67.7485
55.3414,0.8219,0.1912,0.00405,0.06918,84.963,1,13.213,44.2967,21.6339,66.1816
51.9060,0.8469,0.3246,0.01576,0.43634,91.844,4,65.612,29.8329,9.1963,77.2240
44.4453,0.5965,0.3409,0.00830,0.28227,45.921,3,27.284,41.1927,22.5294,68.5514
28.1632,1.0021,0.3624,0.01104,0.37811,37.111,3,16.209,47.7560,34.7024,63.5407
59.2000,1.0867,0.3201,0.00611,0.13389,65.979,4,33.508,35.9626,14.4046,72.5443
56.0454,0.6436,0.3262,0.02361,0.60572,44.486,3,39.450,50.6886,58.9055,61.3018
59.9751,0.4180,0.2506,0.01743,0.48411,24.765,4,68.786,51.1125,37.2061,60.9781
45.1085,0.6426,0.4954,0.01871,0.72087,5.869,2,89.372,29.3414,16.3661,77.5993
23.2313,0.8166,0.3241,0.02131,0.70111,65.370,1,62.050,38.9870,17.9585,70.2353
37.3343,1.0042,0.4621,0.01777,0.62536,13.579,3,31.642,37.7748,28.3242,71.1608
21.9836,0.7113,0.2494,0.00636,0.19115,24.943,4,13.631,45.7372,23.3136,65.0819
57.4461,0.8417,0.4908,0.00960,0.31913,76.599,5,93.723,35.2365,23.2874,73.0987
29.7854,0.9988,0.3059,0.00426,0.12914,90.050,2,92.512,50.2130,21.2095,61.6648
57.5597,0.7210,0.2461,0.02214,0.45386,2.130,3,46.954,43.0314,26.4317,67.1476
58.7634,0.8475,0.1597,0.01708,0.23623,42.537,2,92.978,31.7886,16.3047,75.7309
57.2065,1.0100,0.2847,0.01443,0.30770,87.681,3,18.709,43.2199,23.4478,67.0037
32.0473,1.0207,0.4424,0.00655,0.23549,69.049,5,63.180,42.7960,21.6127,67.3273
55.8853,0.8809,0.3344,0.02112,0.53644,69.115,5,75.323,44.8420,14.7575,65.7653
56.8344,0.7324,0.3620,0.01908,0.58486,87.157,2,39.858,34.6571,11.1655,73.5410
45.9316,0.8248,0.3258,0.00840,0.24763,16.691,3,86.268,49.7739,35.3407,62.0000
29.9312,0.9657,0.2311,0.02318,0.48555,94.748,2,57.557,38.0118,20.6798,70.9799
52.1356,0.6087,0.4242,0.02212,0.72320,2.261,1,69.563,30.7553,14.7037,76.5199
43.8630,0.6032,0.2517,0.00897,0.24439,81.450,3,17.720,50.5160,46.1756,61.4335
25.8904,0.9167,0.3896,0.02352,0.73768,83.416,5,33.541,54.8374,33.7584,58.1343
55.9658,0.9439,0.1633,0.01428,0.19381,52.257,3,41.275,24.7776,7.5439,81.0835
40.8135,1.0231,0.2604,0.01141,0.26757,32.592,5,41.431,60.6352,41.2075,53.7079
55.5895,0.8864,0.2483,0.01476,0.30743,40.037,4,72.814,32.5672,17.8685,75.1365
46.0381,0.4210,0.2749,0.01754,0.55413,82.326,1,90.518,49.6972,23.3657,62.0586
56.9604,0.7354,0.4811,0.00955,0.33257,86.880,5,29.977,35.7927,20.7714,72.6740
59.8798,1.0249,0.2094,0.01028,0.15825,57.799,2,83.858,28.2697,11.2557,78.4175
26.8943,1.0944,0.2039,0.02052,0.42815,92.415,1,90.377,36.8467,31.4156,71.8693
45.4154,0.9870,0.4051,0.02066,0.62784,35.813,3,36.881,30.3678,14.7802,76.8157
45.4618,0.9286,0.4606,0.02304,0.67978,41.698,1,73.167,41.7682,19.8031,68.1120
52.9281,0.5763,0.3831,0.00972,0.34020,19.582,1,47.495,37.3706,13.9676,71.4694
34.9090,0.7912,0.3838,0.01041,0.37050,88.256,2,13.549,44.7924,16.0418,65.8031
32.5344,0.7486,0.3706,0.01189,0.42822,15.527,1,95.244,43.0091,27.6020,67.1646
38.1215,1.0576,0.2790,0.00664,0.16747,87.220,1,57.293,44.2231,28.2316,66.2378
59.2163,0.5533,0.4451,0.01403,0.51304,87.111,3,84.928,49.3108,39.7313,62.3536
21.8131,0.5440,0.1724,0.00345,0.07765,68.839,2,17.828,42.8064,29.0630,67.3194
57.2174,1.0401,0.2195,0.00339,0.05556,10.303,1,57.947,43.1585,29.8478,67.0506
42.2871,1.0934,0.2370,0.01283,0.26176,85.673,4,57.433,42.1458,16.7706,67.8237
25.7162,0.5056,0.1831,0.01526,0.35941,53.977,2,68.464,45.6588,16.4497,65.1417
59.1801,0.7755,0.4000,0.00715,0.22286,6.474,5,33.097,39.0178,15.7962,70.2118
48.2605,1.0572,0.4572,0.00987,0.31023,59.570,1,64.465,33.7370,10.6954,74.2435
41.3990,0.5897,0.2950,0.02071,0.63081,42.712,5,47.211,38.8177,22.9171,70.3646
42.3904,0.7514,0.3792,0.02104,0.68446,45.973,2,29.042,39.6704,29.8535,69.7136
56.1496,0.5068,0.3349,0.00501,0.16641,41.919,1,62.314,42.0064,28.8117,67.9302
37.3820,0.4726,0.1836,0.01455,0.32749,63.074,1,70.882,32.6854,8.3035,75.0463
46.9492,0.7700,0.1840,0.01359,0.24847,8.921,2,6.195,26.9749,11.8578,79.4060
57.0301,0.5714,0.2725,0.01131,0.31026,87.832,1,39.892,45.4500,33.5583,65.3012
55.9787,0.5383,0.2888,0.00460,0.13563,52.959,4,38.851,46.8450,54.3199,64.2361
47.7199,0.4075,0.3673,0.01546,0.58284,61.970,1,69.289,38.4577,17.0258,70.6394
37.1813,0.4638,0.3279,0.00433,0.15659,2.493,5,25.957,34.6460,14.6412,73.5495
51.6003,0.7775,0.2344,0.01772,0.38895,26.122,2,15.516,48.9098,28.6460,62.6598
22.1951,0.8527,0.4453,0.00853,0.34192,40.137,4,89.782,40.1070,20.2349,69.3803
55.4169,0.9240,0.1845,0.00454,0.06999,21.639,1,25.513,40.3174,38.9390,69.2196
38.5691,0.9437,0.4042,0.02047,0.67501,32.316,2,25.856,46.8654,37.0252,64.2206
56.8719,0.9145,0.3726,0.01874,0.52683,22.804,5,81.810,59.2383,68.4661,54.7745
55.3862,0.9781,0.3640,0.01288,0.34779,67.105,2,92.057,35.1336,12.7949,73.1772
51.7395,0.6651,0.2628,0.00375,0.09739,22.275,5,70.376,46.8703,39.2349,64.2168
28.3558,0.4444,0.2381,0.00305,0.09153,58.658,1,38.991,46.9008,15.7551,64.1935
28.9756,0.9964,0.3125,0.02210,0.62124,24.483,4,90.469,38.8950,28.4232,70.3056
40.1536,0.4617,0.3544,0.00663,0.24695,50.856,5,20.177,38.9561,12.0967,70.2589
42.5326,0.8858,0.1549,0.01508,0.23060,86.449,3,95.277,35.4867,20.8722,72.9076
51.0560,0.9064,0.2809,0.00505,0.12108,10.495,5,85.215,31.6367,15.6083,75.8469
40.8442,0.6233,0.4837,0.01861,0.73066,34.367,5,37.089,44.7207,34.3598,65.8579
36.6178,0.7649,0.3055,0.00762,0.23665,20.847,1,71.175,49.1240,36.5530,62.4962
43.1789,1.0002,0.3817,0.00317,0.09770,12.396,1,63.414,32.1209,22.3699,75.4772
25.7571,0.8883,0.4760,0.00937,0.37090,32.733,4,26.443,53.2166,51.6494,59.3717
41.9725,0.7618,0.1608,0.02461,0.33815,22.069,3,65.516,39.6310,22.4667,69.7436
57.2582,0.9605,0.3633,0.00435,0.11650,33.992,1,18.801,36.4806,18.5859,72.1488
45.1397,0.6078,0.2908,0.02366,0.60603,0.529,2,20.827,18.9676,7.7087,85.5192
